ScrapingDate,ProductID,DiscountPercentage,SellingPrice,IsPromotional,UnitsSold
2026-04-20,P1168,0.4729,2588.31,1,0
2026-04-21,P1168,0.2911,3481.0,1,1
2026-04-22,P1168,0.2956,3458.94,1,2
2026-04-23,P1168,0.3741,3073.5,1,0
2026-04-24,P1168,0.4015,2939.1,1,0
2026-04-25,P1168,0.4394,2753.08,1,2
2026-04-26,P1168,0.1507,4170.52,0,2
2026-04-27,P1168,0.1386,4230.0,0,0
2026-04-28,P1168,0.1326,4259.33,0,0
2026-04-29,P1168,0.1465,4191.28,0,0
2026-04-30,P1168,0.1626,4112.14,0,0
2026-05-01,P1168,0.1388,4228.88,0,0
2026-05-02,P1168,0.1555,4147.24,0,0
2026-05-03,P1168,0.1437,4204.88,0,0
2026-05-04,P1168,0.1497,4175.53,0,0
2026-05-05,P1168,0.1579,4135.11,0,1
2026-05-06,P1168,0.1474,4186.97,0,0
2026-05-07,P1168,0.1523,4162.62,0,0
2026-05-08,P1168,0.1308,4268.52,0,0
2026-05-09,P1168,0.1761,4046.01,0,0
2026-05-10,P1168,0.1583,4133.51,0,0
2026-05-11,P1168,0.1621,4114.73,0,0
2026-05-12,P1168,0.1665,4092.87,0,0
2026-05-13,P1168,0.1626,4112.03,0,1
2026-05-14,P1168,0.1504,4172.29,0,1
2026-05-15,P1168,0.1547,4151.04,0,1
2026-05-16,P1168,0.1571,4139.12,0,2
2026-05-17,P1168,0.156,4144.34,0,1
2026-05-18,P1168,0.1682,4084.85,0,0
2026-05-19,P1168,0.1449,4199.16,0,1
2026-05-20,P1168,0.1577,4136.45,0,1
2026-05-21,P1168,0.1546,4151.64,0,0
2026-05-22,P1168,0.1501,4173.4,0,0
2026-05-23,P1168,0.3872,3009.12,1,1
2026-05-24,P1168,0.3559,3162.8,1,1
2026-05-25,P1168,0.2899,3486.81,1,0
2026-05-26,P1168,0.3798,3045.76,1,2
2026-05-27,P1168,0.3333,3273.79,1,0
2026-05-28,P1168,0.4144,2875.89,1,2
2026-05-29,P1168,0.1403,4221.87,0,0
2026-05-30,P1168,0.1371,4237.16,0,0
2026-05-31,P1168,0.1621,4114.45,0,0
2026-06-01,P1168,0.147,4188.89,0,0
2026-06-02,P1168,0.145,4198.35,0,0
2026-06-03,P1168,0.1389,4228.52,0,1
2026-06-04,P1168,0.1159,4341.3,0,0
2026-06-05,P1168,0.1435,4205.86,0,0
2026-06-06,P1168,0.1835,4009.64,0,1
2026-06-07,P1168,0.1603,4123.54,0,0
2026-06-08,P1168,0.165,4100.62,0,0
2026-06-09,P1168,0.1585,4132.46,0,3
2026-06-10,P1168,0.1454,4196.54,0,0
2026-06-11,P1168,0.1755,4048.78,0,0
2026-06-12,P1168,0.1585,4132.24,0,0
2026-06-13,P1168,0.155,4149.51,0,0
2026-06-14,P1168,0.1686,4082.8,0,0
2026-06-15,P1168,0.1519,4164.69,0,0
2026-06-16,P1168,0.139,4227.86,0,0
2026-06-17,P1168,0.1291,4276.47,0,0
2026-06-18,P1168,0.1444,4201.58,0,0
2026-06-19,P1168,0.1643,4103.94,0,0
2026-06-20,P1168,0.1609,4120.74,0,1
2026-06-21,P1168,0.1444,4201.58,0,0
2026-06-22,P1168,0.1606,4121.74,0,0
2026-06-23,P1168,0.1579,4135.06,0,0
2026-06-24,P1168,0.1671,4089.96,0,2
2026-06-25,P1168,0.1604,4122.96,0,1
2026-06-26,P1168,0.1682,4084.55,0,0
2026-06-27,P1168,0.1637,4106.94,0,1
2026-06-28,P1168,0.148,4184.01,0,0
2026-06-29,P1168,0.175,4051.12,0,1
2026-06-30,P1168,0.1465,4191.33,0,1
2026-07-01,P1168,0.145,4198.58,0,0
2026-07-02,P1168,0.1489,4179.47,0,0
2026-07-03,P1168,0.1428,4209.55,0,0
2026-07-04,P1168,0.1452,4197.72,0,1
2026-07-05,P1168,0.1664,4093.54,0,0
2026-07-06,P1168,0.1762,4045.39,0,0
2026-07-07,P1168,0.1675,4087.96,0,1
2026-07-08,P1168,0.1673,4088.89,0,0
2026-07-09,P1168,0.1518,4165.07,0,0
2026-07-10,P1168,0.1339,4252.89,0,0
2026-07-11,P1168,0.133,4257.7,0,3
2026-07-12,P1168,0.1635,4107.72,0,0
2026-07-13,P1168,0.1472,4187.6,0,1
2026-07-14,P1168,0.1664,4093.47,0,0
2026-03-17,P1169,0.0763,9364.94,0,0
2026-03-18,P1169,0.0859,9266.74,0,0
2026-03-19,P1169,0.0867,9259.43,0,0
2026-03-20,P1169,0.0975,9149.48,0,1
2026-03-21,P1169,0.0798,9328.55,0,0
2026-03-22,P1169,0.0773,9354.54,0,0
2026-03-23,P1169,0.0792,9335.01,0,0
2026-03-24,P1169,0.0643,9485.8,0,0
2026-03-25,P1169,0.0696,9432.48,0,0
2026-03-26,P1169,0.0514,9616.72,0,0
2026-03-27,P1169,0.0644,9485.39,0,0
2026-03-28,P1169,0.0899,9226.74,0,0
2026-03-29,P1169,0.0848,9277.83,0,0
2026-03-30,P1169,0.0866,9260.23,0,1
2026-03-31,P1169,0.0783,9344.67,0,1
2026-04-01,P1169,0.0653,9475.61,0,1
2026-04-02,P1169,0.0867,9259.35,0,0
2026-04-03,P1169,0.1065,9058.5,0,0
2026-04-04,P1169,0.0942,9183.03,0,0
2026-04-05,P1169,0.0651,9478.26,0,0
2026-04-06,P1169,0.075,9378.13,0,0
2026-04-07,P1169,0.102,9103.91,0,0
2026-04-08,P1169,0.0866,9259.79,0,2
2026-04-09,P1169,0.0691,9437.2,0,0
2026-04-10,P1169,0.0866,9260.08,0,0
2026-04-11,P1169,0.1067,9056.16,0,0
2026-04-12,P1169,0.0586,9544.16,0,0
2026-04-13,P1169,0.1053,9070.25,0,1
2026-04-14,P1169,0.0811,9315.48,0,0
2026-04-15,P1169,0.0817,9309.74,0,1
2026-04-16,P1169,0.0904,9221.44,0,0
2026-04-17,P1169,0.0924,9200.97,0,1
2026-04-18,P1169,0.0699,9429.36,0,0
2026-04-19,P1169,0.0924,9201.66,0,0
2026-04-20,P1169,0.0912,9213.51,0,0
2026-04-21,P1169,0.0949,9176.09,0,1
2026-04-22,P1169,0.087,9256.01,0,0
2026-04-23,P1169,0.0722,9406.04,0,0
2026-04-24,P1169,0.0687,9441.78,0,0
2026-04-25,P1169,0.076,9367.48,0,1
2026-04-26,P1169,0.1033,9090.5,0,0
2026-04-27,P1169,0.0645,9484.55,0,0
2026-04-28,P1169,0.0949,9176.18,0,0
2026-04-29,P1169,0.0963,9162.18,0,0
2026-04-30,P1169,0.0932,9192.92,0,0
2026-05-01,P1169,0.0887,9238.88,0,1
2026-05-02,P1169,0.0841,9285.83,0,0
2026-05-03,P1169,0.0564,9566.07,0,0
2026-05-04,P1169,0.0999,9125.52,0,0
2026-05-05,P1169,0.1033,9090.39,0,0
2026-05-06,P1169,0.0708,9419.97,0,0
2026-05-07,P1169,0.082,9307.06,0,1
2026-05-08,P1169,0.1206,8915.01,0,0
2026-05-09,P1169,0.0876,9249.89,0,1
2026-05-10,P1169,0.0794,9333.0,0,1
2026-05-11,P1169,0.0779,9347.78,0,0
2026-05-12,P1169,0.0693,9435.53,0,0
2026-05-13,P1169,0.0797,9330.37,0,0
2026-05-14,P1169,0.0748,9379.18,0,0
2026-05-15,P1169,0.0917,9208.64,0,0
2026-05-16,P1169,0.0958,9166.61,0,1
2026-05-17,P1169,0.0905,9220.3,0,0
2026-05-18,P1169,0.0792,9335.34,0,1
2026-05-19,P1169,0.0802,9324.66,0,0
2026-05-20,P1169,0.0519,9611.99,0,0
2026-05-21,P1169,0.0945,9180.12,0,1
2026-05-22,P1169,0.0743,9384.27,0,0
2026-05-23,P1169,0.0889,9236.37,0,1
2026-05-24,P1169,0.0959,9165.39,0,0
2026-05-25,P1169,0.0856,9270.35,0,1
2026-05-26,P1169,0.056,9570.69,0,0
2026-05-27,P1169,0.0506,9625.06,0,0
2026-05-28,P1169,0.0835,9290.99,0,0
2026-05-29,P1169,0.0967,9157.78,0,0
2026-05-30,P1169,0.0828,9298.61,0,4
2026-05-31,P1169,0.0805,9322.08,0,0
2026-06-01,P1169,0.0962,9162.82,0,1
2026-06-02,P1169,0.0691,9437.83,0,2
2026-06-03,P1169,0.3832,6253.5,1,1
2026-06-04,P1169,0.2812,7287.0,1,0
2026-06-05,P1169,0.2496,7607.58,1,0
2026-06-06,P1169,0.3244,6849.71,1,2
2026-06-07,P1169,0.0797,9330.26,0,2
2026-06-08,P1169,0.1037,9086.52,0,0
2026-06-09,P1169,0.0786,9341.16,0,0
2026-06-10,P1169,0.0798,9329.43,0,0
2026-06-11,P1169,0.0652,9476.67,0,1
2026-06-12,P1169,0.0818,9308.94,0,0
2026-06-13,P1169,0.0679,9449.81,0,1
2026-06-14,P1169,0.0764,9363.53,0,1
2026-06-15,P1169,0.0682,9446.37,0,1
2026-06-16,P1169,0.095,9175.13,0,1
2026-06-17,P1169,0.0791,9335.85,0,0
2026-06-18,P1169,0.0768,9359.06,0,1
2026-06-19,P1169,0.0752,9375.09,0,1
2026-06-20,P1169,0.0902,9223.33,0,0
2026-06-21,P1169,0.0846,9279.97,0,0
2026-06-22,P1169,0.0942,9183.14,0,0
2026-06-23,P1169,0.0965,9159.62,0,0
2026-06-24,P1169,0.1011,9112.75,0,0
2026-06-25,P1169,0.0895,9230.16,0,0
2026-06-26,P1169,0.0467,9664.84,0,2
2026-06-27,P1169,0.0979,9145.02,0,0
2026-06-28,P1169,0.0787,9339.97,0,0
2026-06-29,P1169,0.0617,9512.2,0,2
2026-06-30,P1169,0.0532,9599.01,0,1
2026-07-01,P1169,0.0925,9200.49,0,1
2026-07-02,P1169,0.0842,9284.02,0,4
2026-07-03,P1169,0.0865,9261.3,0,0
2026-07-04,P1169,0.0818,9309.09,0,0
2026-07-05,P1169,0.0964,9160.99,0,0
2026-07-06,P1169,0.0849,9277.21,0,3
2026-07-07,P1169,0.0835,9291.64,0,0
2026-07-08,P1169,0.0958,9166.57,0,0
2026-07-09,P1169,0.1037,9086.83,0,0
2026-07-10,P1169,0.0887,9238.88,0,0
2026-07-11,P1169,0.0802,9324.61,0,0
2026-07-12,P1169,0.0867,9258.69,0,0
2026-07-13,P1169,0.0537,9593.97,0,0
2026-07-14,P1169,0.0941,9183.82,0,1
2026-03-17,P1170,0.1038,3925.8,0,1
2026-03-18,P1170,0.1114,3892.72,0,0
2026-03-19,P1170,0.128,3819.77,0,2
2026-03-20,P1170,0.125,3833.16,0,0
2026-03-21,P1170,0.1016,3935.51,0,3
2026-03-22,P1170,0.1071,3911.45,0,4
2026-03-23,P1170,0.1134,3884.0,0,4
2026-03-24,P1170,0.1293,3814.15,0,1
2026-03-25,P1170,0.1058,3916.93,0,2
2026-03-26,P1170,0.0995,3944.7,0,1
2026-03-27,P1170,0.2399,3329.57,1,1
2026-03-28,P1170,0.3893,2675.26,1,6
2026-03-29,P1170,0.319,2983.18,1,2
2026-03-30,P1170,0.3298,2935.92,1,1
2026-03-31,P1170,0.3254,2955.08,1,2
2026-04-01,P1170,0.3984,2635.37,1,1
2026-04-02,P1170,0.418,2549.56,1,4
2026-04-03,P1170,0.3359,2909.13,1,1
2026-04-04,P1170,0.2712,3192.62,1,0
2026-04-05,P1170,0.131,3806.76,0,0
2026-04-06,P1170,0.1349,3789.69,0,2
2026-04-07,P1170,0.136,3784.86,0,2
2026-04-08,P1170,0.1294,3813.93,0,2
2026-04-09,P1170,0.1496,3725.45,0,0
2026-04-10,P1170,0.1404,3765.53,0,1
2026-04-11,P1170,0.1445,3747.79,0,0
2026-04-12,P1170,0.1358,3785.73,0,1
2026-04-13,P1170,0.1463,3739.67,0,1
2026-04-14,P1170,0.1481,3731.77,0,0
2026-04-15,P1170,0.1135,3883.33,0,0
2026-04-16,P1170,0.131,3806.91,0,1
2026-04-17,P1170,0.1228,3842.47,0,1
2026-04-18,P1170,0.1299,3811.42,0,0
2026-04-19,P1170,0.1136,3882.78,0,1
2026-04-20,P1170,0.1093,3901.84,0,1
2026-04-21,P1170,0.1153,3875.68,0,1
2026-04-22,P1170,0.1154,3874.87,0,3
2026-04-23,P1170,0.1323,3801.01,0,0
2026-04-24,P1170,0.118,3863.89,0,3
2026-04-25,P1170,0.1547,3702.73,0,1
2026-04-26,P1170,0.1244,3835.55,0,0
2026-04-27,P1170,0.124,3837.59,0,0
2026-04-28,P1170,0.1314,3805.11,0,0
2026-04-29,P1170,0.1369,3780.69,0,1
2026-04-30,P1170,0.0867,4000.98,0,1
2026-05-01,P1170,0.1318,3803.12,0,0
2026-05-02,P1170,0.148,3732.13,0,2
2026-05-03,P1170,0.1329,3798.5,0,0
2026-05-04,P1170,0.1383,3774.92,0,0
2026-05-05,P1170,0.1303,3809.75,0,0
2026-05-06,P1170,0.1308,3807.55,0,0
2026-05-07,P1170,0.1331,3797.34,0,1
2026-05-08,P1170,0.2566,3256.68,1,5
2026-05-09,P1170,0.2751,3175.47,1,4
2026-05-10,P1170,0.2337,3356.75,1,4
2026-05-11,P1170,0.3578,2813.12,1,2
2026-05-12,P1170,0.3516,2840.59,1,3
2026-05-13,P1170,0.4954,2210.5,1,0
2026-05-14,P1170,0.364,2785.97,1,2
2026-05-15,P1170,0.3937,2655.8,1,0
2026-05-16,P1170,0.1371,3780.23,0,0
2026-05-17,P1170,0.1207,3851.67,0,1
2026-05-18,P1170,0.1227,3843.19,0,1
2026-05-19,P1170,0.1388,3772.76,0,1
2026-05-20,P1170,0.1359,3785.41,0,2
2026-05-21,P1170,0.1285,3817.74,0,2
2026-05-22,P1170,0.1172,3867.35,0,1
2026-05-23,P1170,0.148,3732.3,0,1
2026-05-24,P1170,0.1469,3737.01,0,1
2026-05-25,P1170,0.1236,3839.13,0,1
2026-05-26,P1170,0.1156,3874.06,0,1
2026-05-27,P1170,0.1184,3862.06,0,3
2026-05-28,P1170,0.2475,3296.28,1,3
2026-05-29,P1170,0.3668,2773.95,1,4
2026-05-30,P1170,0.27,3198.0,1,0
2026-05-31,P1170,0.4939,2217.0,1,3
2026-06-01,P1170,0.4963,2206.66,1,2
2026-06-02,P1170,0.3462,2864.03,1,0
2026-06-03,P1170,0.3094,3025.15,1,5
2026-06-04,P1170,0.4396,2454.89,1,4
2026-06-05,P1170,0.2608,3238.08,1,3
2026-06-06,P1170,0.1428,3754.9,0,1
2026-06-07,P1170,0.1201,3854.54,0,1
2026-06-08,P1170,0.1365,3782.48,0,0
2026-06-09,P1170,0.1265,3826.6,0,1
2026-06-10,P1170,0.1473,3735.42,0,2
2026-06-11,P1170,0.1411,3762.38,0,1
2026-06-12,P1170,0.1162,3871.77,0,3
2026-06-13,P1170,0.1246,3834.87,0,1
2026-06-14,P1170,0.131,3806.65,0,1
2026-06-15,P1170,0.1234,3839.89,0,0
2026-06-16,P1170,0.1249,3833.6,0,3
2026-06-17,P1170,0.1622,3670.08,0,1
2026-06-18,P1170,0.1178,3864.65,0,0
2026-06-19,P1170,0.137,3780.36,0,1
2026-06-20,P1170,0.1308,3807.52,0,0
2026-06-21,P1170,0.1321,3802.05,0,1
2026-06-22,P1170,0.1465,3738.99,0,1
2026-06-23,P1170,0.1201,3854.29,0,1
2026-06-24,P1170,0.142,3758.74,0,1
2026-06-25,P1170,0.1236,3839.01,0,2
2026-06-26,P1170,0.1166,3869.78,0,1
2026-06-27,P1170,0.1324,3800.82,0,1
2026-06-28,P1170,0.1082,3906.51,0,0
2026-06-29,P1170,0.1179,3863.93,0,1
2026-06-30,P1170,0.1103,3897.3,0,0
2026-07-01,P1170,0.1362,3783.75,0,0
2026-07-02,P1170,0.1527,3711.58,0,0
2026-07-03,P1170,0.1427,3755.64,0,2
2026-07-04,P1170,0.1293,3814.0,0,1
2026-07-05,P1170,0.1264,3827.03,0,4
2026-07-06,P1170,0.1391,3771.35,0,1
2026-07-07,P1170,0.1631,3666.09,0,0
2026-07-08,P1170,0.1284,3818.22,0,1
2026-07-09,P1170,0.1262,3827.88,0,1
2026-07-10,P1170,0.1197,3856.3,0,2
2026-07-11,P1170,0.1417,3760.06,0,0
2026-07-12,P1170,0.1084,3905.66,0,1
2026-07-13,P1170,0.1567,3694.22,0,1
2026-07-14,P1170,0.1231,3841.48,0,2
2026-03-17,P1171,0.0527,1082.06,0,4
2026-03-18,P1171,0.0562,1078.02,0,1
2026-03-19,P1171,0.0493,1085.89,0,1
2026-03-20,P1171,0.0639,1069.19,0,1
2026-03-21,P1171,0.059,1074.83,0,1
2026-03-22,P1171,0.0876,1042.19,0,5
2026-03-23,P1171,0.0806,1050.19,0,5
2026-03-24,P1171,0.0828,1047.7,0,1
2026-03-25,P1171,0.0707,1061.48,0,1
2026-03-26,P1171,0.0795,1051.39,0,4
2026-03-27,P1171,0.0708,1061.31,0,2
2026-03-28,P1171,0.0291,1108.98,0,1
2026-03-29,P1171,0.0684,1064.13,0,1
2026-03-30,P1171,0.0593,1074.47,0,1
2026-03-31,P1171,0.0693,1063.05,0,0
2026-04-01,P1171,0.0459,1089.85,0,2
2026-04-02,P1171,0.044,1091.97,0,3
2026-04-03,P1171,0.0721,1059.82,0,1
2026-04-04,P1171,0.064,1069.17,0,3
2026-04-05,P1171,0.0621,1071.34,0,3
2026-04-06,P1171,0.0908,1038.5,0,5
2026-04-07,P1171,0.0645,1068.5,0,2
2026-04-08,P1171,0.0813,1049.3,0,2
2026-04-09,P1171,0.0349,1102.4,0,4
2026-04-10,P1171,0.072,1060.01,0,1
2026-04-11,P1171,0.0381,1098.72,0,2
2026-04-12,P1171,0.0854,1044.64,0,3
2026-04-13,P1171,0.0878,1041.95,0,1
2026-04-14,P1171,0.0818,1048.81,0,3
2026-04-15,P1171,0.0485,1086.87,0,1
2026-04-16,P1171,0.0489,1086.38,0,0
2026-04-17,P1171,0.0839,1046.44,0,2
2026-04-18,P1171,0.0681,1064.4,0,3
2026-04-19,P1171,0.0553,1079.02,0,3
2026-04-20,P1171,0.0513,1083.67,0,3
2026-04-21,P1171,0.0666,1066.1,0,4
2026-04-22,P1171,0.0648,1068.21,0,5
2026-04-23,P1171,0.069,1063.41,0,1
2026-04-24,P1171,0.0638,1069.38,0,1
2026-04-25,P1171,0.0509,1084.03,0,3
2026-04-26,P1171,0.083,1047.4,0,1
2026-04-27,P1171,0.0746,1057.07,0,4
2026-04-28,P1171,0.065,1067.98,0,4
2026-04-29,P1171,0.0541,1080.43,0,0
2026-04-30,P1171,0.0653,1067.68,0,3
2026-05-01,P1171,0.0613,1072.26,0,0
2026-05-02,P1171,0.0727,1059.14,0,2
2026-05-03,P1171,0.0515,1083.41,0,4
2026-05-04,P1171,0.0737,1058.06,0,3
2026-05-05,P1171,0.0714,1060.65,0,4
2026-05-06,P1171,0.0558,1078.48,0,3
2026-05-07,P1171,0.0662,1066.55,0,3
2026-05-08,P1171,0.083,1047.37,0,0
2026-05-09,P1171,0.0828,1047.64,0,2
2026-05-10,P1171,0.0785,1052.5,0,4
2026-05-11,P1171,0.075,1056.6,0,5
2026-05-12,P1171,0.0624,1070.92,0,1
2026-05-13,P1171,0.0805,1050.25,0,1
2026-05-14,P1171,0.079,1051.99,0,2
2026-05-15,P1171,0.075,1056.58,0,4
2026-05-16,P1171,0.0693,1063.02,0,3
2026-05-17,P1171,0.0835,1046.84,0,0
2026-05-18,P1171,0.0571,1077.01,0,1
2026-05-19,P1171,0.0688,1063.59,0,0
2026-05-20,P1171,0.0701,1062.1,0,1
2026-05-21,P1171,0.058,1075.98,0,3
2026-05-22,P1171,0.0647,1068.34,0,2
2026-05-23,P1171,0.3019,797.44,1,4
2026-05-24,P1171,0.1473,974.01,1,3
2026-05-25,P1171,0.2787,823.89,1,9
2026-05-26,P1171,0.3005,798.94,1,5
2026-05-27,P1171,0.229,880.69,1,6
2026-05-28,P1171,0.3647,725.68,1,6
2026-05-29,P1171,0.2902,810.8,1,6
2026-05-30,P1171,0.2222,888.43,1,7
2026-05-31,P1171,0.2653,839.2,1,5
2026-06-01,P1171,0.2518,854.61,1,4
2026-06-02,P1171,0.3484,744.26,1,8
2026-06-03,P1171,0.3733,715.87,1,10
2026-06-04,P1171,0.4012,683.94,1,6
2026-06-05,P1171,0.2309,878.53,1,9
2026-06-06,P1171,0.0749,1056.67,0,0
2026-06-07,P1171,0.0615,1071.93,0,2
2026-06-08,P1171,0.0698,1062.47,0,3
2026-06-09,P1171,0.0521,1082.75,0,5
2026-06-10,P1171,0.0398,1096.81,0,4
2026-06-11,P1171,0.0538,1080.74,0,3
2026-06-12,P1171,0.0671,1065.55,0,3
2026-06-13,P1171,0.0803,1050.55,0,0
2026-06-14,P1171,0.0468,1088.78,0,1
2026-06-15,P1171,0.0598,1073.95,0,3
2026-06-16,P1171,0.0748,1056.76,0,1
2026-06-17,P1171,0.0668,1065.93,0,4
2026-06-18,P1171,0.0858,1044.24,0,3
2026-06-19,P1171,0.0725,1059.44,0,1
2026-06-20,P1171,0.0666,1066.13,0,1
2026-06-21,P1171,0.0737,1058.09,0,2
2026-06-22,P1171,0.0823,1048.19,0,2
2026-06-23,P1171,0.0483,1087.08,0,2
2026-06-24,P1171,0.0797,1051.17,0,2
2026-06-25,P1171,0.0611,1072.43,0,2
2026-06-26,P1171,0.0613,1072.18,0,3
2026-06-27,P1171,0.0556,1078.69,0,4
2026-06-28,P1171,0.0361,1100.96,0,1
2026-06-29,P1171,0.0811,1049.59,0,1
2026-06-30,P1171,0.068,1064.6,0,1
2026-07-01,P1171,0.0742,1057.41,0,0
2026-07-02,P1171,0.0675,1065.08,0,2
2026-07-03,P1171,0.0603,1073.36,0,4
2026-07-04,P1171,0.0817,1048.9,0,4
2026-07-05,P1171,0.0655,1067.38,0,1
2026-07-06,P1171,0.0697,1062.63,0,2
2026-07-07,P1171,0.0516,1083.27,0,1
2026-07-08,P1171,0.0524,1082.37,0,1
2026-07-09,P1171,0.0457,1090.01,0,1
2026-07-10,P1171,0.0589,1074.94,0,1
2026-07-11,P1171,0.053,1081.68,0,3
2026-07-12,P1171,0.0695,1062.84,0,2
2026-07-13,P1171,0.057,1077.14,0,5
2026-07-14,P1171,0.0675,1065.07,0,0
2026-03-17,P1172,0.0435,10918.38,0,0
2026-03-18,P1172,0.0392,10968.0,0,0
2026-03-19,P1172,0.0879,10412.14,0,0
2026-03-20,P1172,0.0828,10470.0,0,0
2026-03-21,P1172,0.0619,10708.77,0,0
2026-03-22,P1172,0.046,10890.61,0,0
2026-03-23,P1172,0.0607,10722.01,0,0
2026-03-24,P1172,0.0717,10597.0,0,0
2026-03-25,P1172,0.0883,10407.29,0,0
2026-03-26,P1172,0.0603,10726.49,0,0
2026-03-27,P1172,0.0496,10848.98,0,0
2026-03-28,P1172,0.0826,10472.14,0,0
2026-03-29,P1172,0.0543,10794.88,0,0
2026-03-30,P1172,0.0697,10619.43,0,0
2026-03-31,P1172,0.0619,10708.15,0,0
2026-04-01,P1172,0.0783,10521.76,0,0
2026-04-02,P1172,0.0747,10562.69,0,0
2026-04-03,P1172,0.071,10604.24,0,0
2026-04-04,P1172,0.057,10764.76,0,0
2026-04-05,P1172,0.0643,10681.72,0,0
2026-04-06,P1172,0.0897,10391.41,0,0
2026-04-07,P1172,0.0514,10828.51,0,1
2026-04-08,P1172,0.0368,10994.78,0,0
2026-04-09,P1172,0.0713,10601.73,0,0
2026-04-10,P1172,0.085,10444.76,0,1
2026-04-11,P1172,0.0748,10561.63,0,0
2026-04-12,P1172,0.0647,10676.56,0,0
2026-04-13,P1172,0.0632,10694.35,0,0
2026-04-14,P1172,0.0567,10768.52,0,0
2026-04-15,P1172,0.0576,10757.83,0,0
2026-04-16,P1172,0.0687,10631.1,0,0
2026-04-17,P1172,0.0573,10760.95,0,1
2026-04-18,P1172,0.0501,10843.69,0,0
2026-04-19,P1172,0.0682,10636.68,0,0
2026-04-20,P1172,0.0672,10648.64,0,0
2026-04-21,P1172,0.063,10696.05,0,1
2026-04-22,P1172,0.0884,10406.25,0,0
2026-04-23,P1172,0.0426,10929.16,0,0
2026-04-24,P1172,0.0589,10742.43,0,0
2026-04-25,P1172,0.0623,10704.65,0,1
2026-04-26,P1172,0.0384,10977.02,0,1
2026-04-27,P1172,0.0765,10541.54,0,0
2026-04-28,P1172,0.0655,10667.94,0,2
2026-04-29,P1172,0.0738,10572.69,0,0
2026-04-30,P1172,0.065,10673.52,0,1
2026-05-01,P1172,0.047,10878.56,0,0
2026-05-02,P1172,0.07,10615.83,0,0
2026-05-03,P1172,0.0504,10840.01,0,1
2026-05-04,P1172,0.0709,10605.88,0,0
2026-05-05,P1172,0.2869,8140.71,1,2
2026-05-06,P1172,0.3079,7900.35,1,1
2026-05-07,P1172,0.3682,7212.71,1,0
2026-05-08,P1172,0.2741,8286.88,1,0
2026-05-09,P1172,0.3021,7966.64,1,0
2026-05-10,P1172,0.4637,6121.98,1,0
2026-05-11,P1172,0.3686,7207.94,1,1
2026-05-12,P1172,0.0607,10722.92,0,0
2026-05-13,P1172,0.0663,10658.81,0,0
2026-05-14,P1172,0.0914,10372.13,0,0
2026-05-15,P1172,0.0647,10676.5,0,2
2026-05-16,P1172,0.0996,10278.77,0,2
2026-05-17,P1172,0.0651,10671.71,0,0
2026-05-18,P1172,0.0935,10347.9,0,1
2026-05-19,P1172,0.0679,10639.83,0,0
2026-05-20,P1172,0.046,10890.18,0,0
2026-05-21,P1172,0.061,10718.98,0,0
2026-05-22,P1172,0.045,10902.0,0,0
2026-05-23,P1172,0.0947,10334.62,0,0
2026-05-24,P1172,0.065,10673.3,0,1
2026-05-25,P1172,0.0621,10706.97,0,0
2026-05-26,P1172,0.0842,10454.55,0,1
2026-05-27,P1172,0.0541,10797.85,0,0
2026-05-28,P1172,0.0715,10598.68,0,1
2026-05-29,P1172,0.0665,10656.66,0,0
2026-05-30,P1172,0.0946,10335.17,0,0
2026-05-31,P1172,0.0574,10759.95,0,1
2026-06-01,P1172,0.0529,10811.0,0,2
2026-06-02,P1172,0.0546,10792.18,0,0
2026-06-03,P1172,0.0672,10648.2,0,0
2026-06-04,P1172,0.0509,10834.0,0,0
2026-06-05,P1172,0.0682,10636.4,0,0
2026-06-06,P1172,0.087,10421.93,0,0
2026-06-07,P1172,0.0617,10711.47,0,0
2026-06-08,P1172,0.0526,10814.51,0,0
2026-06-09,P1172,0.0493,10852.13,0,0
2026-06-10,P1172,0.053,10810.41,0,0
2026-06-11,P1172,0.0654,10668.25,0,1
2026-06-12,P1172,0.0576,10758.25,0,0
2026-06-13,P1172,0.0654,10668.38,0,0
2026-06-14,P1172,0.036,11003.8,0,1
2026-06-15,P1172,0.0746,10563.81,0,2
2026-06-16,P1172,0.0423,10932.38,0,0
2026-06-17,P1172,0.062,10707.41,0,0
2026-06-18,P1172,0.0658,10664.05,0,1
2026-06-19,P1172,0.3339,7604.04,1,0
2026-06-20,P1172,0.3875,6991.7,1,3
2026-06-21,P1172,0.4107,6727.58,1,0
2026-06-22,P1172,0.3339,7604.21,1,0
2026-06-23,P1172,0.2669,8368.62,1,0
2026-06-24,P1172,0.2284,8808.29,1,0
2026-06-25,P1172,0.2425,8647.25,1,1
2026-06-26,P1172,0.2049,9075.87,1,1
2026-06-27,P1172,0.2869,8140.6,1,0
2026-06-28,P1172,0.0743,10567.17,0,0
2026-06-29,P1172,0.0857,10437.31,0,0
2026-06-30,P1172,0.0853,10441.64,0,0
2026-07-01,P1172,0.0856,10438.45,0,0
2026-07-02,P1172,0.0634,10691.47,0,0
2026-07-03,P1172,0.0679,10640.66,0,0
2026-07-04,P1172,0.0771,10534.82,0,0
2026-07-05,P1172,0.0521,10820.7,0,0
2026-07-06,P1172,0.0554,10782.75,0,0
2026-07-07,P1172,0.0485,10861.4,0,0
2026-07-08,P1172,0.0654,10668.66,0,1
2026-07-09,P1172,0.0657,10665.39,0,1
